N = 1834	D = 1.44	GnB	3	0	0	0	0	1834	0	0	0.095	1
N = 2156	D = 1.44	RTS	8	0	0	0	0	2156	0	0	0.106	1
N = 2156	D = 1.44	GLP	6733	0	0	0	0	2156	0	0	0.106	1
N = 2156	D = 1.44	GnB	3	0	0	0	0	2156	0	0	0.106	1
N = 2478	D = 1.44	RTS	10	131	0	0	0	2347	0	0	0.175	1
N = 2478	D = 1.44	GLP	17274	131	0	0	0	2347	0	0	0.175	1
N = 2478	D = 1.44	GnB	4	485	48	470	27	1155	289	0	2.312	1
N = 2800	D = 1.44	RTS	9	453	0	0	0	2347	0	0	0.299	1
N = 2800	D = 1.44	GLP	6953	453	0	0	0	2347	0	0	0.299	1
N = 2800	D = 1.44	GnB	4	548	55	532	31	1305	326	0	2.484	1
N = 3122	D = 1.44	RTS	9	775	0	0	0	2347	0	0	0.422	1
N = 3122	D = 1.44	GLP	7441	775	0	0	0	2347	0	0	0.422	1
N = 3122	D = 1.44	GnB	4	611	61	593	34	1456	364	0	2.649	1
N = 3444	D = 1.44	RTS	9	985	0	56	56	2347	0	0	0.999	1
N = 3444	D = 1.44	GLP	7166	985	0	112	0	2347	0	0	0.587	1
N = 3444	D = 1.44	GnB	4	674	67	654	38	1606	401	0	2.813	1
N = 3766	D = 1.44	RTS	9	985	0	378	56	2347	0	0	1.240	1
N = 3766	D = 1.44	GLP	7237	985	0	434	0	2347	0	0	0.828	1
N = 3766	D = 1.44	GnB	4	737	74	715	42	1756	439	0	2.985	1
N = 4088	D = 1.44	RTS	9	985	0	700	56	2347	0	0	1.481	1
N = 4088	D = 1.44	GLP	6912	985	0	756	0	2347	0	0	1.068	1
N = 4088	D = 1.44	GnB	4	800	80	776	45	1906	477	0	3.150	1
N = 4410	D = 1.44	RTS	9	985	0	956	56	2347	66	0	2.263	1
N = 4410	D = 1.44	GLP	7232	985	0	956	0	2347	122	0	1.878	1
N = 4410	D = 1.44	GnB	4	863	86	838	49	2056	514	1	3.825	1
N = 4732	D = 1.44	RTS	9	985	0	956	56	2347	388	0	2.664	1
N = 4732	D = 1.44	GLP	7053	985	0	956	0	2347	444	0	2.279	1
N = 4732	D = 1.44	GnB	4	926	93	899	52	2206	552	1	3.996	1
