N = 1870	D = 1.08	GnB	4	234	96	0	88	3	9	153	324	282	185	490	5.217	1
N = 1870	D = 1.12	RTS	11	0	0	0	243	0	0	428	0	775	0	424	1.617	1
N = 1870	D = 1.12	GLP	7455	526	0	0	0	0	0	0	0	0	0	1344	0.790	1
N = 1870	D = 1.12	GnB	5	239	103	0	87	4	9	154	320	279	185	484	5.222	1
N = 1870	D = 1.16	RTS	12	0	0	0	252	0	0	451	0	806	0	361	1.610	1
N = 1870	D = 1.16	GLP	7563	477	0	0	0	0	0	0	0	0	0	1393	0.790	1
N = 1870	D = 1.16	GnB	5	243	110	0	86	4	9	154	317	277	186	478	5.228	1
N = 1870	D = 1.20	RTS	12	0	0	0	261	0	0	473	0	836	0	300	1.604	1
N = 1870	D = 1.20	GLP	7617	429	0	0	0	0	0	0	0	0	0	1441	0.789	1
N = 1870	D = 1.20	GnB	4	247	117	0	85	4	9	155	314	274	186	473	5.233	1
N = 1870	D = 1.24	RTS	12	0	0	0	269	0	0	496	0	866	0	239	1.598	1
N = 1870	D = 1.24	GLP	7652	381	0	0	0	0	0	0	0	0	0	1489	0.789	1
N = 1870	D = 1.24	GnB	4	251	122	0	84	5	9	156	312	272	186	468	5.237	1
N = 1870	D = 1.44	RTS	11	0	0	0	242	0	0	609	0	1019	0	0	1.211	1
N = 1870	D = 1.44	GLP	8475	139	0	0	0	0	0	0	0	0	0	1731	0.788	1
N = 1870	D = 1.44	GnB	4	265	145	0	81	6	9	158	302	264	187	449	5.256	1
N = 2376	D = 1.44	RTS	11	0	0	0	313	0	0	609	0	1019	0	435	1.655	1
N = 2376	D = 1.44	GLP	7686	645	0	0	0	0	0	0	0	0	0	1731	0.879	1
N = 2376	D = 1.44	GnB	5	337	185	0	103	7	11	200	383	335	238	571	5.492	1
N = 2882	D = 1.44	RTS	12	0	0	0	313	0	0	609	0	1019	0	941	1.744	1
N = 2882	D = 1.44	GLP	8641	838	0	0	313	0	0	0	0	0	0	1731	1.106	1
N = 2882	D = 1.44	GnB	5	409	224	0	125	9	13	243	465	407	289	692	5.727	1
N = 3388	D = 1.44	RTS	12	0	0	0	313	0	0	609	0	1019	0	1447	1.832	1
N = 3388	D = 1.44	GLP	8510	735	0	0	313	0	0	609	0	0	0	1731	1.479	1
N = 3388	D = 1.44	GnB	5	481	264	0	147	10	16	286	547	479	339	814	5.986	1
N = 3894	D = 1.44	RTS	12	222	0	0	313	0	0	609	0	1019	0	1731	2.024	1
N = 3894	D = 1.44	GLP	8291	831	0	0	313	0	0	0	0	1019	0	1731	1.742	1
N = 3894	D = 1.44	GnB	5	552	303	0	169	12	18	329	629	550	390	935	6.221	1
N = 4400	D = 1.44	RTS	12	728	0	0	313	0	0	609	0	1019	0	1731	2.116	1
N = 4400	D = 1.44	GLP	8540	1023	0	0	0	18	0	609	0	1019	0	1731	1.997	1
N = 4400	D = 1.44	GnB	4	624	343	0	191	14	21	371	711	622	441	1057	6.481	1
N = 4906	D = 1.44	RTS	12	1023	0	0	313	23	0	609	188	1019	0	1731	3.151	1
N = 4906	D = 1.44	GLP	8000	1023	188	0	313	23	0	609	0	1019	0	1731	3.051	1
N = 4906	D = 1.44	GnB	4	696	382	0	213	15	23	414	792	693	492	1179	6.716	1
N = 5412	D = 1.44	RTS	12	1023	0	0	313	23	0	609	694	1019	0	1731	3.442	1
N = 5412	D = 1.44	GLP	7636	1023	0	0	313	0	0	609	717	1019	0	1731	3.434	1
N = 5412	D = 1.44	GnB	4	768	422	0	235	17	26	457	874	765	543	1300	6.975	1
N = 5918	D = 1.44	RTS	12	1023	36	0	313	23	0	609	1164	1019	0	1731	4.414	1
N = 5918	D = 1.44	GLP	7813	1023	36	0	313	23	0	609	1164	1019	0	1731	4.414	1
N = 5918	D = 1.44	GnB	5	840	461	0	257	19	28	500	956	836	593	1422	7.210	1
N = 6424	D = 1.44	RTS	12	1023	542	0	313	23	0	609	1164	1019	0	1731	4.948	1
N = 6424	D = 1.44	GLP	7540	1023	542	0	313	23	0	609	1164	1019	0	1731	4.948	1
N = 6424	D = 1.44	GnB	5	912	501	0	279	20	30	542	1038	908	644	1543	7.446	1
N = 6930	D = 1.44	RTS	12	1023	562	0	313	23	0	609	1164	1019	486	1731	6.406	1
N = 6930	D = 1.44	GLP	7193	1023	562	0	313	23	0	609	1164	1019	486	1731	6.406	1
N = 6930	D = 1.44	GnB	4	984	540	0	301	22	33	585	1119	979	695	1665	7.704	1
N = 7436	D = 1.44	RTS(G)	3	1056	580	1	323	23	35	628	1201	1051	746	1787	8.719	0
N = 7436	D = 1.44	GLP(G)	3	1056	580	1	323	23	35	628	1201	1051	746	1787	8.719	0
N = 7436	D = 1.44	GnB(G)	3	1056	580	1	323	23	35	628	1201	1051	746	1787	8.719	0
