N = 2720	D = 1.00	GnB	11	225	60	117	356	62	118	17	390	201	54	351	446	17	102	100	98	5.904	1
N = 2720	D = 1.04	RTS	31	0	182	362	0	0	0	0	186	615	0	1068	0	0	0	307	0	2.547	1
N = 2720	D = 1.04	GLP	15420	0	182	362	493	0	0	0	0	615	0	1068	0	0	0	0	0	1.370	1
N = 2720	D = 1.04	GnB	11	227	59	117	351	62	116	19	387	199	53	347	441	16	101	99	116	5.903	1
N = 2720	D = 1.08	RTS	31	0	190	382	0	0	0	0	72	642	0	1112	0	0	0	322	0	2.521	1
N = 2720	D = 1.08	GLP	15237	0	190	382	394	0	0	0	0	642	0	1112	0	0	0	0	0	1.313	1
N = 2720	D = 1.08	GnB	11	229	58	118	347	61	115	21	384	198	53	343	437	16	100	99	132	5.910	1
N = 2720	D = 1.12	RTS	31	0	197	402	0	0	0	0	0	669	0	1116	0	0	0	336	0	1.948	1
N = 2720	D = 1.12	GLP	15052	0	197	402	296	0	0	0	0	669	0	1156	0	0	0	0	0	1.256	1
N = 2720	D = 1.12	GnB	10	232	58	118	343	61	113	23	382	196	52	340	433	16	99	99	147	5.914	1
N = 2720	D = 1.16	RTS	31	0	204	422	0	0	0	0	0	695	0	1048	0	0	0	351	0	1.942	1
N = 2720	D = 1.16	GLP	15501	0	204	422	199	0	0	0	0	695	0	1200	0	0	0	0	0	1.200	1
N = 2720	D = 1.16	GnB	11	233	57	118	340	60	112	24	380	195	52	337	429	16	99	98	161	5.917	1
N = 2720	D = 1.20	RTS	30	0	212	442	0	0	0	0	0	722	0	979	0	0	0	365	0	1.935	1
N = 2720	D = 1.20	GLP	15691	0	212	442	100	0	0	0	0	722	0	1244	0	0	0	0	0	1.143	1
N = 2720	D = 1.20	GnB	11	235	57	119	337	60	111	26	378	194	51	334	426	16	98	98	173	5.921	1
N = 2720	D = 1.24	RTS	31	0	219	463	0	0	0	0	0	749	0	909	0	0	0	380	0	1.929	1
N = 2720	D = 1.24	GLP	18371	0	219	463	2	0	0	0	0	749	0	1287	0	0	0	0	0	1.087	1
N = 2720	D = 1.24	GnB	11	237	56	119	334	60	110	27	376	193	51	332	422	16	97	98	185	5.924	1
N = 2720	D = 1.44	RTS	32	0	256	564	0	0	0	0	0	883	0	564	0	0	0	453	0	1.898	1
N = 2720	D = 1.44	GLP	17858	0	256	0	75	0	0	0	0	883	0	1506	0	0	0	0	0	0.952	1
N = 2720	D = 1.44	GnB	11	243	54	120	323	58	106	32	369	189	49	322	410	16	95	97	230	5.935	1
N = 3456	D = 1.44	RTS	31	0	256	564	0	0	0	0	0	883	0	1300	0	0	0	453	0	2.095	1
N = 3456	D = 1.44	GLP	16711	0	256	564	247	0	0	0	0	883	0	1506	0	0	0	0	0	1.383	1
N = 3456	D = 1.44	GnB	10	309	69	153	410	74	135	41	469	240	62	409	521	20	121	123	293	6.380	1
N = 4192	D = 1.44	RTS	31	0	256	564	0	0	0	0	530	883	0	1506	0	0	0	453	0	2.937	1
N = 4192	D = 1.44	GLP	15575	0	256	564	983	0	0	0	0	883	0	1506	0	0	0	0	0	1.963	1
N = 4192	D = 1.44	GnB	10	375	84	186	497	90	164	50	568	291	76	496	632	24	147	149	355	6.827	1
N = 4928	D = 1.44	RTS	32	0	256	564	0	0	0	0	1266	883	0	1506	0	0	0	453	0	3.259	1
N = 4928	D = 1.44	GLP	15577	0	256	564	0	0	0	0	1719	883	0	1506	0	0	0	0	0	2.493	1
N = 4928	D = 1.44	GnB	10	441	99	218	585	106	193	59	668	342	89	584	743	29	172	175	417	7.275	1
N = 5664	D = 1.44	RTS	32	0	256	564	0	0	277	0	1725	883	0	1506	0	0	0	453	0	3.957	1
N = 5664	D = 1.44	GLP	11969	0	256	564	730	0	0	0	1725	883	0	1506	0	0	0	0	0	3.072	1
N = 5664	D = 1.44	GnB	6	507	114	251	672	122	222	68	768	393	102	671	854	33	198	202	480	7.720	1
N = 6400	D = 1.44	RTS	16	0	256	564	0	0	498	0	1725	883	0	1506	0	0	0	453	515	4.648	1
N = 6400	D = 1.44	GLP	8663	0	256	564	1466	0	0	0	1725	883	0	1506	0	0	0	0	0	3.652	1
N = 6400	D = 1.44	GnB	6	573	129	284	760	138	251	77	868	444	116	758	965	38	224	228	542	8.172	1
N = 7136	D = 1.44	RTS	17	0	256	564	0	0	498	0	1725	883	0	1506	173	0	0	453	1078	5.298	1
N = 7136	D = 1.44	GLP	8932	0	256	564	284	0	0	0	1725	883	0	1506	1918	0	0	0	0	4.209	1
N = 7136	D = 1.44	GnB	6	639	143	316	847	154	279	85	968	495	129	845	1076	42	250	254	605	8.612	1
N = 7872	D = 1.44	RTS	18	0	256	564	0	0	498	0	1725	883	0	1506	909	0	0	453	1078	5.772	1
N = 7872	D = 1.44	GLP	8078	0	256	564	1020	0	0	0	1725	883	0	1506	1918	0	0	0	0	4.789	1
N = 7872	D = 1.44	GnB	6	705	158	349	935	169	308	94	1068	547	142	933	1187	46	276	280	667	9.057	1
N = 8608	D = 1.44	RTS	18	0	256	564	0	0	498	0	1725	883	0	1506	1645	0	0	453	1078	6.246	1
N = 8608	D = 1.44	GLP	8278	0	256	564	678	0	0	0	1725	883	0	1506	1918	0	0	0	1078	5.394	1
N = 8608	D = 1.44	GnB	6	771	173	382	1022	185	337	103	1168	598	156	1020	1298	51	301	307	730	9.508	1
N = 9344	D = 1.44	RTS	102	463	256	564	0	0	498	0	1725	883	0	1506	1918	0	0	453	1078	7.087	1
N = 9344	D = 1.44	GLP	8186	0	256	564	1414	0	0	0	1725	883	0	1506	1918	0	0	0	1078	5.973	1
N = 9344	D = 1.44	GnB	6	837	188	414	1109	201	366	112	1268	649	169	1107	1409	55	327	333	792	9.952	1
N = 10080	D = 1.44	RTS	16	1138	256	564	61	0	498	0	1725	883	0	1506	1918	0	0	453	1078	7.599	1
N = 10080	D = 1.44	GLP	8373	1138	256	564	1012	0	0	0	1725	883	0	1506	1918	0	0	0	1078	6.784	1
N = 10080	D = 1.44	GnB	6	903	203	447	1197	217	395	121	1367	700	182	1194	1520	59	353	359	854	10.397	1
N = 10816	D = 1.44	RTS	17	1138	256	564	797	0	498	0	1725	883	0	1506	1918	0	0	453	1078	8.178	1
N = 10816	D = 1.44	GLP	8899	1138	256	564	1250	0	498	0	1725	883	0	1506	1918	0	0	0	1078	7.571	1
N = 10816	D = 1.44	GnB	6	968	218	480	1284	233	424	130	1467	751	196	1281	1631	64	379	385	917	10.848	1
