--- N = 850 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	16	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	15	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	14	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
--- N = 1770 --- D = 1.44 ---
* * * Solver: GLP * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	17131	1770	0	0	0	0	0,-,-,-,-,	0	0.573	1
	18583	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	19160	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17397	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17213	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17389	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18030	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17104	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18120	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18223	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17615	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18277	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17596	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17902	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18799	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17244	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18389	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17923	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17589	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17879	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18046	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18269	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17259	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18456	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17201	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17249	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18086	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17882	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17474	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18017	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17165	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18443	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17435	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18702	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18825	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	16959	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17212	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17506	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17802	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	20924	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17427	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18280	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18473	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17222	1770	0	0	0	0	0,-,-,-,-,	0	0.573	1
	18737	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18332	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	21901	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	18935	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17416	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
	17123	1770	0	0	0	0	1,-,-,-,-,	1	0.573	1
--- N = 1770 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	50	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	6	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
	7	1193	388	104	80	2	1,1,1,1,1,	1	0.831	1
--- N = 2000 --- D = 1.44 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	16	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	90	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	0,-,-,-,-,	0	0.606	1
	16	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	16	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	15	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	13	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	14	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
--- N = 2000 --- D = 1.44 ---
* * * Solver: GLP * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	18438	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18496	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18589	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18559	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18026	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17660	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17307	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17565	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17663	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17483	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18361	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	22195	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	19134	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18461	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17864	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17697	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17853	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	19593	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17484	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	21874	2000	0	0	0	0	0,-,-,-,-,	0	0.606	1
	18654	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17473	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17509	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17687	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17668	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18424	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	19391	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18585	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	22554	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17425	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18059	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18557	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18136	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17982	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17971	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	20813	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17423	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18582	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	19307	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18077	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17721	2000	0	0	0	0	0,-,-,-,-,	0	0.606	1
	17461	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17717	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17943	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17585	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17343	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18180	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	17428	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18994	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
	18681	2000	0	0	0	0	1,-,-,-,-,	1	0.606	1
--- N = 2000 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	139	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	8	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	536	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	9	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	7	1348	438	118	90	3	0,1,1,1,1,	0	0.919	1
	7	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	6	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
	8	1348	438	118	90	3	1,1,1,1,1,	1	0.919	1
--- N = 2230 --- D = 1.44 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	13	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	13	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	21	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	13	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	18	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	13	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	13	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	16	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	15	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	14	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
	18	2214	16	0	0	0	1,1,-,-,-,	1	0.739	1
--- N = 2230 --- D = 1.44 ---
* * * Solver: GLP * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	18623	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18541	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18477	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19628	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19748	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19604	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19823	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	20218	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19155	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18587	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19719	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18467	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18268	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18543	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19244	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19741	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18880	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19327	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18725	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18653	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18506	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18531	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	20529	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18504	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18865	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19827	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18711	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18406	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19936	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19745	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19006	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19922	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18723	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18793	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19711	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19582	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19719	2214	0	0	16	0	0,-,-,1,-,	0	0.642	1
	18603	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18714	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19396	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	22128	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19526	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18583	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19673	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18377	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19305	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	28578	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18561	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	18529	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
	19704	2214	0	0	16	0	1,-,-,1,-,	1	0.642	1
--- N = 2230 --- D = 1.44 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	X3	X4	X5	scs	SCS	estEng	CAP>=N
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	801	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	8	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	6	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
	7	1504	489	132	101	3	1,1,1,1,1,	1	0.961	1
