--- N = 184 --- D = 0.60 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	6	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	6	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	57	398	66	1,1,	1	0.409	1
	6	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	6	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	14	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	67	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	53	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	478	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
	4	398	66	1,1,	1	0.409	1
	5	398	66	1,1,	1	0.409	1
--- N = 520 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	13	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	65	520	0	1,-,	1	0.382	1
	62	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	20	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	520	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	13	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	494	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	552	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	656	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	21	520	0	1,-,	1	0.382	1
	8	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	11	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	9	520	0	1,-,	1	0.382	1
	12	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
	10	520	0	1,-,	1	0.382	1
--- N = 520 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	5	445	74	1,1,	1	0.419	1
	482	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	15	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	502	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	27	445	74	1,1,	1	0.419	1
	64	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	13	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	7	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	8	445	74	1,1,	1	0.419	1
	6	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	6	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	7	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	15	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	56	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	60	445	74	1,1,	1	0.419	1
	6	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	14	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	14	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	5	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
	4	445	74	1,1,	1	0.419	1
--- N = 575 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	18	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	17	575	0	1,-,	1	0.388	1
	61	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	484	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	59	575	0	1,-,	1	0.388	1
	11	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	16	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	52	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	10	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	65	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	53	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	16	575	0	1,-,	1	0.388	1
	7	575	0	1,-,	1	0.388	1
	9	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
	485	575	0	1,-,	1	0.388	1
	8	575	0	1,-,	1	0.388	1
--- N = 575 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	5	575	0	1,-,	1	0.388	1
	53	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	5	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	13	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	5	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	14	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	5	575	0	1,-,	1	0.388	1
	4	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
	3	575	0	1,-,	1	0.388	1
--- N = 630 --- D = 0.80 ---
* * * Solver: RTS * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	11	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	11	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	487	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	11	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	18	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	24	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	509	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	29	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	10	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	0,-,	0	0.395	1
	9	630	0	1,-,	1	0.395	1
	8	630	0	1,-,	1	0.395	1
--- N = 630 --- D = 0.80 ---
* * * Solver: GnB * * *
	us_sol	X1	X2	scs	SCS	estEng	CAP>=N
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	5	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	55	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	3	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	4	630	0	1,-,	1	0.395	1
	7	630	0	1,-,	1	0.395	1
